quadrant,total_count,small_count,medium_count,large_count,size type,latitude,longitude
16:16,688,591,88,9,0,-0.001497635853960253,0.0014876101110067154
16:17,644,483,158,3,0,-0.0014976358539582687,0.001580585742944635
16:18,775,445,325,5,0,-0.001497635853956284,0.0016735613748825547
16:19,816,498,305,13,0,-0.0014976358539542994,0.0017665370068204744
16:20,755,455,298,2,0,-0.0014976358539523149,0.001859512638758394
16:21,658,373,284,1,0,-0.0014976358539503304,0.0019524882706963137
16:22,733,460,269,4,0,-0.001497635853948346,0.0020454639026342334
16:23,510,406,102,2,0,-0.0014976358539463615,0.0021384395345721533
16:24,146,99,47,0,0,-0.001497635853944377,0.002231415166510073
16:25,230,156,70,4,0,-0.0014976358539423925,0.002324390798447993
16:26,380,263,107,10,0,-0.0014976358539404077,0.002417366430385913
16:27,504,364,127,13,0,-0.001497635853938423,0.0025103420623238328
16:28,597,424,158,15,0,-0.0014976358539364387,0.0026033176942617526
16:29,858,619,230,9,0,-0.0014976358539344542,0.0026962933261996725
16:30,826,637,180,9,0,-0.0014976358539324696,0.0027892689581375924
16:31,850,698,145,7,0,-0.0014976358539304853,0.0028822445900755123
16:32,896,648,169,79,0,-0.0014976358539285008,0.002975220222013432
16:33,909,555,286,68,0,-0.0014976358539265163,0.003068195853951352
16:34,917,546,337,34,0,-0.0014976358539245315,0.003161171485889272
16:35,964,515,358,91,0,-0.001497635853922547,0.0032541471178271918
16:36,945,436,402,107,0,-0.0014976358539205625,0.0033471227497651117
16:37,921,478,303,140,0,-0.001497635853918578,0.0034400983817030315
16:38,933,622,232,79,0,-0.0014976358539165932,0.0035330740136409514
16:39,940,733,187,20,0,-0.0014976358539146091,0.0036260496455788713
16:40,946,662,207,77,0,-0.0014976358539126246,0.003719025277516791
16:41,928,492,234,202,0,-0.00149763585391064,0.003812000909454711
16:42,909,498,155,256,0,-0.0014976358539086556,0.003904976541392631
16:43,196,94,38,64,0,-0.0014976358539066708,0.00399795217333055
16:44,0,0,0,0,0,-0.0014976358539046863,0.00409092780526847
16:45,0,0,0,0,0,-0.0014976358539027016,0.00418390343720639
16:46,0,0,0,0,0,-0.0014976358539007173,0.00427687906914431
16:47,0,0,0,0,0,-0.0014976358538987327,0.00436985470108223
16:48,0,0,0,0,0,-0.0014976358538967484,0.00446283033302015
16:49,0,0,0,0,0,-0.0014976358538947637,0.00455580596495807
17:0,0,0,0,0,0,-0.0015912380948660389,0.0
17:1,0,0,0,0,0,-0.0015912380948639314,9.297563194198665e-05
17:2,300,171,103,26,0,-0.0015912380948618218,0.00018595126388397328
17:3,762,274,381,107,1,-0.0015912380948597121,0.00027892689582595994
17:4,833,160,477,196,1,-0.001591238094857603,0.00037190252776794655
17:5,846,120,518,208,1,-0.0015912380948554935,0.0004648781597099332
17:6,846,197,572,77,1,-0.001591238094853384,0.0005578537916519199
17:7,833,308,430,95,1,-0.0015912380948512744,0.0006508294235939065
17:8,859,328,386,145,1,-0.0015912380948491654,0.0007438050555358931
17:9,865,386,377,102,0,-0.0015912380948470558,0.0008367806874778797
17:10,864,330,437,97,1,-0.0015912380948449462,0.0009297563194198663
17:11,872,292,467,113,1,-0.001591238094842837,0.001022731951361853
17:12,904,383,424,97,1,-0.0015912380948407275,0.0011157075833038398
17:13,921,447,405,69,0,-0.001591238094838618,0.0012086832152458265
17:14,916,379,395,142,1,-0.0015912380948365085,0.0013016588471878132
17:15,921,374,379,168,1,-0.0015912380948343995,0.0013946344791298
17:16,951,232,372,347,1,-0.0015912380948322898,0.0014876101110717866
17:17,971,415,416,140,1,-0.0015912380948301802,0.0015805857430137734
17:18,950,242,651,57,1,-0.001591238094828071,0.00167356137495576
17:19,954,278,622,54,1,-0.0015912380948259616,0.0017665370068977468
17:20,964,426,464,74,1,-0.0015912380948238521,0.0018595126388397335
17:21,937,388,452,97,1,-0.0015912380948217425,0.0019524882707817202
17:22,932,622,272,38,0,-0.0015912380948196333,0.002045463902723707
17:23,740,551,173,16,0,-0.0015912380948175239,0.0021384395346656935
17:24,559,334,189,36,0,-0.0015912380948154142,0.00223141516660768
17:25,721,320,337,64,1,-0.001591238094813305,0.0023243907985496665
17:26,808,261,401,146,1,-0.0015912380948111956,0.002417366430491653
17:27,850,321,438,91,1,-0.0015912380948090862,0.0025103420624336395
17:28,760,328,356,76,1,-0.0015912380948069765,0.002603317694375626
17:29,943,450,316,177,0,-0.0015912380948048673,0.0026962933263176125
17:30,959,470,282,207,0,-0.001591238094802758,0.002789268958259599
17:31,932,362,296,274,0,-0.0015912380948006483,0.0028822445902015855
17:32,932,255,309,368,2,-0.001591238094798539,0.002975220222143572
17:33,956,187,363,406,2,-0.0015912380947964296,0.0030681958540855585
17:34,969,206,428,335,1,-0.0015912380947943202,0.003161171486027545
17:35,932,230,415,287,1,-0.0015912380947922106,0.0032541471179695315
17:36,938,291,419,228,1,-0.0015912380947901014,0.003347122749911518
17:37,977,338,418,221,1,-0.001591238094787992,0.0034400983818535045
17:38,958,454,330,174,0,-0.0015912380947858825,0.003533074013795491
17:39,931,400,278,253,0,-0.001591238094783773,0.0036260496457374775
17:40,922,392,299,231,0,-0.0015912380947816637,0.003719025277679464
17:41,963,268,273,422,2,-0.0015912380947795542,0.0038120009096214505
17:42,796,182,140,474,2,-0.0015912380947774446,0.003904976541563437
17:43,10,5,2,3,0,-0.0015912380947753354,0.0039979521735054235
17:44,0,0,0,0,0,-0.001591238094773226,0.0040909278054474104
17:45,0,0,0,0,0,-0.0015912380947711165,0.004183903437389397
17:46,0,0,0,0,0,-0.0015912380947690071,0.004276879069331384
17:47,0,0,0,0,0,-0.0015912380947668977,0.004369854701273371
17:48,0,0,0,0,0,-0.0015912380947647883,0.004462830333215358
17:49,0,0,0,0,0,-0.0015912380947626786,0.004555805965157345
18:0,0,0,0,0,0,-0.0016848403357399848,0.0
18:1,0,0,0,0,0,-0.001684840335737751,9.297563194629999e-05
18:2,198,89,85,24,0,-0.0016848403357355166,0.00018595126389259997
18:3,869,210,475,184,1,-0.001684840335733282,0.00027892689583889995
18:4,827,139,389,299,1,-0.001684840335731048,0.00037190252778519995
18:5,866,250,443,173,1,-0.0016848403357288136,0.00046487815973149995
18:6,910,290,525,95,1,-0.0016848403357265793,0.0005578537916778
18:7,861,254,454,153,1,-0.001684840335724345,0.0006508294236241
18:8,852,205,343,304,1,-0.0016848403357221107,0.0007438050555704
18:9,836,313,371,152,1,-0.0016848403357198761,0.0008367806875167
18:10,844,314,384,146,1,-0.0016848403357176418,0.000929756319463
18:11,823,315,368,140,1,-0.001684840335715408,0.0010227319514093
18:12,842,274,419,149,1,-0.0016848403357131731,0.0011157075833555998
18:13,844,160,469,215,1,-0.0016848403357109388,0.0012086832153018997
18:14,795,218,385,192,1,-0.0016848403357087047,0.0013016588472481996
18:15,773,137,320,316,1,-0.0016848403357064702,0.0013946344791944997
18:16,779,184,291,304,2,-0.0016848403357042358,0.0014876101111407996
18:17,773,145,358,270,1,-0.0016848403357020017,0.0015805857430870995
18:18,758,94,453,211,1,-0.0016848403356997672,0.0016735613750333994
18:19,804,165,534,105,1,-0.0016848403356975329,0.0017665370069796993
18:20,791,227,487,77,1,-0.0016848403356952988,0.0018595126389259991
18:21,798,140,418,240,1,-0.0016848403356930642,0.001952488270872299
18:22,783,195,414,174,1,-0.00168484033569083,0.002045463902818599
18:23,791,346,374,71,1,-0.0016848403356885958,0.002138439534764899
18:24,697,389,257,51,0,-0.0016848403356863613,0.0022314151667111987
18:25,698,347,302,49,0,-0.001684840335684127,0.0023243907986574986
18:26,762,142,409,211,1,-0.0016848403356818928,0.0024173664306037985
18:27,786,37,394,355,1,-0.0016848403356796583,0.0025103420625500984
18:28,793,64,467,262,1,-0.0016848403356774242,0.0026033176944963983
18:29,816,111,383,322,1,-0.0016848403356751898,0.002696293326442698
18:30,805,135,318,352,2,-0.0016848403356729555,0.002789268958388998
18:31,834,157,273,404,2,-0.001684840335670721,0.002882244590335298
18:32,839,102,269,468,2,-0.0016848403356684869,0.002975220222281598
18:33,835,127,320,388,2,-0.0016848403356662526,0.0030681958542278977
18:34,829,269,354,206,1,-0.001684840335664018,0.0031611714861741976
18:35,822,272,360,190,1,-0.001684840335661784,0.0032541471181204975
18:36,845,257,306,282,1,-0.0016848403356595496,0.0033471227500667974
18:37,875,163,403,309,1,-0.001684840335657315,0.0034400983820130973
18:38,885,297,452,136,1,-0.0016848403356550807,0.003533074013959397
18:39,862,313,377,172,1,-0.0016848403356528466,0.003626049645905697
18:40,886,163,352,371,2,-0.001684840335650612,0.003719025277851997
18:41,867,96,196,575,2,-0.0016848403356483777,0.003812000909798297
18:42,466,95,71,300,2,-0.0016848403356461436,0.0039049765417445968
18:43,0,0,0,0,2,-0.001684840335643909,0.003997952173690897
18:44,0,0,0,0,2,-0.0016848403356416748,0.004090927805637197
18:45,0,0,0,0,2,-0.0016848403356394409,0.004183903437583497
18:46,0,0,0,0,2,-0.0016848403356372061,0.004276879069529798
18:47,0,0,0,0,2,-0.0016848403356349718,0.004369854701476098
18:48,0,0,0,0,2,-0.0016848403356327377,0.004462830333422398
18:49,0,0,0,0,2,-0.0016848403356305032,0.004555805965368699
19:0,0,0,0,0,2,-0.001778442576613841,0.0
19:1,0,0,0,0,2,-0.0017784425766114807,9.297563195085986e-05
19:2,73,33,22,18,0,-0.0017784425766091214,0.0001859512639017197
19:3,909,181,425,303,1,-0.0017784425766067624,0.0002789268958525796
19:4,937,100,374,463,2,-0.001778442576604403,0.0003719025278034394
19:5,931,73,370,488,2,-0.001778442576602044,0.00046487815975429926
19:6,941,77,408,456,2,-0.0017784425765996845,0.0005578537917051591
19:7,929,160,483,286,1,-0.0017784425765973255,0.0006508294236560189
19:8,877,216,418,243,1,-0.0017784425765949665,0.0007438050556068787
19:9,869,210,425,234,1,-0.001778442576592607,0.0008367806875577386
19:10,881,233,417,231,1,-0.0017784425765902476,0.0009297563195085984
19:11,865,180,452,233,1,-0.0017784425765878886,0.0010227319514594583
19:12,858,256,493,109,1,-0.0017784425765855292,0.0011157075834103182
19:13,846,243,469,134,1,-0.0017784425765831698,0.001208683215361178
19:14,853,317,426,110,1,-0.0017784425765808107,0.0013016588473120378
19:15,876,328,392,156,1,-0.0017784425765784515,0.0013946344792628977
19:16,862,294,346,222,1,-0.0017784425765760927,0.0014876101112137575
19:17,852,155,271,426,2,-0.001778442576573733,0.0015805857431646173
19:18,885,96,446,343,1,-0.001778442576571374,0.0016735613751154772
19:19,899,177,511,211,1,-0.0017784425765690146,0.001766537007066337
19:20,894,219,506,169,1,-0.0017784425765666556,0.0018595126390171968
19:21,892,135,499,258,1,-0.0017784425765642962,0.0019524882709680566
19:22,920,105,421,394,1,-0.0017784425765619372,0.0020454639029189167
19:23,869,215,477,177,1,-0.0017784425765595777,0.0021384395348697767
19:24,703,323,316,64,0,-0.0017784425765572192,0.0022314151668206368
19:25,727,412,254,61,0,-0.0017784425765548593,0.002324390798771497
19:26,857,341,351,165,1,-0.0017784425765524998,0.002417366430722357
19:27,872,175,395,302,1,-0.0017784425765501408,0.002510342062673217
19:28,876,59,460,357,1,-0.0017784425765477816,0.002603317694624077
19:29,945,81,329,535,2,-0.0017784425765454226,0.002696293326574937
19:30,944,65,245,634,2,-0.0017784425765430632,0.002789268958525797
19:31,942,65,256,621,2,-0.0017784425765407042,0.002882244590476657
19:32,920,54,240,626,2,-0.0017784425765383451,0.002975220222427517
19:33,908,87,319,502,2,-0.0017784425765359857,0.003068195854378377
19:34,876,240,430,206,1,-0.0017784425765336263,0.0031611714863292372
19:35,856,244,377,235,1,-0.0017784425765312673,0.0032541471182800973
19:36,826,133,288,405,2,-0.0017784425765289078,0.0033471227502309573
19:37,828,92,292,444,2,-0.0017784425765265488,0.0034400983821818174
19:38,812,149,374,289,1,-0.0017784425765241894,0.0035330740141326774
19:39,889,388,388,113,0,-0.00177844257652183,0.0036260496460835375
19:40,860,321,282,257,0,-0.0017784425765194714,0.0037190252780343975
19:41,802,172,136,494,2,-0.0017784425765171117,0.0038120009099852576
19:42,177,56,33,88,2,-0.0017784425765147527,0.0039049765419361176
19:43,0,0,0,0,2,-0.0017784425765123937,0.003997952173886978
19:44,0,0,0,0,2,-0.0017784425765100342,0.004090927805837838
19:45,0,0,0,0,2,-0.0017784425765076748,0.004183903437788698
19:46,0,0,0,0,2,-0.0017784425765053158,0.004276879069739558
19:47,0,0,0,0,2,-0.0017784425765029564,0.004369854701690418
19:48,0,0,0,0,2,-0.0017784425765005978,0.004462830333641278
19:49,0,0,0,0,2,-0.001778442576498238,0.004555805965592138
20:0,0,0,0,0,2,-0.0018720448174876015,0.0
20:1,0,0,0,0,2,-0.0018720448174851206,9.29756319556662e-05
20:2,0,0,0,0,2,-0.0018720448174826356,0.0001859512639113324
20:3,775,144,217,414,2,-0.0018720448174801522,0.0002789268958669986
20:4,927,81,276,570,2,-0.0018720448174776676,0.0003719025278226648
20:5,926,33,187,706,2,-0.0018720448174751841,0.00046487815977833103
20:6,898,11,208,679,2,-0.0018720448174727,0.0005578537917339972
20:7,899,35,261,603,2,-0.0018720448174702157,0.0006508294236896634
20:8,915,69,354,492,2,-0.0018720448174677315,0.0007438050556453297
20:9,898,84,283,531,2,-0.0018720448174652474,0.0008367806876009959
20:10,906,68,243,595,2,-0.0018720448174627635,0.0009297563195566621
20:11,914,66,324,524,2,-0.0018720448174602787,0.0010227319515123284
20:12,959,139,502,318,1,-0.001872044817457795,0.0011157075834679945
20:13,952,151,424,377,1,-0.0018720448174553107,0.0012086832154236606
20:14,932,88,307,537,2,-0.001872044817452827,0.0013016588473793267
20:15,933,82,252,599,2,-0.0018720448174503422,0.0013946344793349928
20:16,940,58,155,727,2,-0.0018720448174478585,0.0014876101112906589
20:17,943,79,219,645,2,-0.0018720448174453744,0.001580585743246325
20:18,939,139,457,343,1,-0.0018720448174428905,0.001673561375201991
20:19,925,152,502,271,1,-0.001872044817440406,0.0017665370071576572
20:20,947,174,508,265,1,-0.001872044817437922,0.0018595126391133233
20:21,944,124,506,314,1,-0.001872044817435438,0.0019524882710689894
20:22,936,123,548,265,1,-0.0018720448174329536,0.0020454639030246555
20:23,933,132,621,180,1,-0.0018720448174304695,0.0021384395349803216
20:24,895,157,561,177,1,-0.0018720448174279851,0.0022314151669359877
20:25,872,241,429,202,1,-0.0018720448174255014,0.0023243907988916537
20:26,903,222,461,220,1,-0.001872044817423017,0.00241736643084732
20:27,855,180,377,298,1,-0.0018720448174205334,0.002510342062802986
20:28,831,114,410,307,1,-0.001872044817418049,0.002603317694758652
20:29,871,61,286,524,2,-0.001872044817415565,0.002696293326714318
20:30,846,36,158,652,2,-0.0018720448174130808,0.0027892689586699842
20:31,826,17,111,698,2,-0.001872044817410597,0.0028822445906256503
20:32,808,14,113,681,2,-0.0018720448174081123,0.0029752202225813164
20:33,847,20,187,640,2,-0.001872044817405628,0.0030681958545369825
20:34,867,83,432,352,1,-0.0018720448174031443,0.0031611714864926486
20:35,835,90,378,367,1,-0.00187204481740066,0.0032541471184483147
20:36,838,47,292,499,2,-0.0018720448173981758,0.003347122750403981
20:37,876,29,240,607,2,-0.001872044817395692,0.003440098382359647
20:38,883,52,306,525,2,-0.0018720448173932078,0.003533074014315313
20:39,876,111,348,417,2,-0.001872044817390724,0.003626049646270979
20:40,896,136,274,486,2,-0.0018720448173882394,0.003719025278226645
20:41,768,97,96,575,2,-0.0018720448173857554,0.0038120009101823113
20:42,7,1,0,6,2,-0.0018720448173832709,0.0039049765421379774
20:43,0,0,0,0,2,-0.0018720448173807874,0.003997952174093644
20:44,0,0,0,0,2,-0.0018720448173783029,0.00409092780604931
20:45,0,0,0,0,2,-0.001872044817375819,0.004183903438004976
20:46,0,0,0,0,2,-0.0018720448173733344,0.004276879069960642
20:47,0,0,0,0,2,-0.0018720448173708507,0.004369854701916308
20:48,0,0,0,0,2,-0.0018720448173683668,0.004462830333871974
20:49,0,0,0,0,2,-0.0018720448173658825,0.0045558059658276405
21:0,0,0,0,0,2,-0.0019656470583612616,0.0
21:1,0,0,0,0,2,-0.001965647058358656,9.297563196071902e-05
21:2,0,0,0,0,2,-0.001965647058356054,0.00018595126392143804
21:3,436,191,65,180,0,-0.001965647058353452,0.00027892689588215707
21:4,837,187,115,535,2,-0.00196564705835085,0.0003719025278428761
21:5,877,44,126,707,2,-0.0019656470583482477,0.0004648781598035951
21:6,925,71,192,662,2,-0.0019656470583456456,0.0005578537917643141
21:7,903,59,241,603,2,-0.001965647058343044,0.0006508294237250332
21:8,918,130,385,403,2,-0.0019656470583404415,0.0007438050556857522
21:9,737,105,322,310,1,-0.00196564705833784,0.0008367806876464712
21:10,903,197,403,303,1,-0.0019656470583352373,0.0009297563196071902
21:11,881,186,428,267,1,-0.0019656470583326357,0.0010227319515679094
21:12,894,254,439,201,1,-0.001965647058330033,0.0011157075835286283
21:13,880,174,393,313,1,-0.0019656470583274315,0.0012086832154893472
21:14,874,93,255,526,2,-0.001965647058324829,0.001301658847450066
21:15,897,28,134,735,2,-0.0019656470583222273,0.001394634479410785
21:16,878,16,83,779,2,-0.001965647058319625,0.001487610111371504
21:17,887,122,295,470,2,-0.0019656470583170227,0.0015805857433322228
21:18,881,211,388,282,1,-0.0019656470583144206,0.0016735613752929417
21:19,894,220,359,315,1,-0.0019656470583118185,0.0017665370072536607
21:20,896,226,380,290,1,-0.0019656470583092165,0.0018595126392143796
21:21,877,174,394,309,1,-0.0019656470583066144,0.0019524882711750985
21:22,879,186,418,275,1,-0.0019656470583040123,0.0020454639031358174
21:23,907,230,474,203,1,-0.00196564705830141,0.0021384395350965363
21:24,863,162,501,200,1,-0.0019656470582988085,0.0022314151670572552
21:25,845,204,365,276,1,-0.001965647058296206,0.002324390799017974
21:26,778,318,308,152,0,-0.0019656470582936044,0.002417366430978693
21:27,826,404,233,189,0,-0.001965647058291002,0.002510342062939412
21:28,861,422,298,141,0,-0.0019656470582884,0.002603317694900131
21:29,884,470,295,119,0,-0.0019656470582857977,0.00269629332686085
21:30,874,277,326,271,1,-0.001965647058283196,0.0027892689588215687
21:31,907,69,190,648,2,-0.0019656470582805935,0.0028822445907822876
21:32,897,56,219,622,2,-0.0019656470582779914,0.0029752202227430065
21:33,892,32,191,669,2,-0.0019656470582753893,0.0030681958547037255
21:34,888,157,373,358,1,-0.0019656470582727873,0.0031611714866644444
21:35,921,109,376,436,2,-0.001965647058270185,0.0032541471186251633
21:36,902,138,366,398,2,-0.001965647058267583,0.003347122750585882
21:37,894,81,252,561,2,-0.001965647058264981,0.003440098382546601
21:38,860,121,261,478,2,-0.001965647058262379,0.00353307401450732
21:39,915,169,272,474,2,-0.001965647058259777,0.003626049646468039
21:40,922,233,253,436,2,-0.0019656470582571747,0.003719025278428758
21:41,501,66,83,352,2,-0.001965647058254573,0.0038120009103894768
21:42,0,0,0,0,2,-0.0019656470582519706,0.0039049765423501957
21:43,0,0,0,0,2,-0.001965647058249369,0.003997952174310915
21:44,0,0,0,0,2,-0.0019656470582467664,0.004090927806271634
21:45,0,0,0,0,2,-0.0019656470582441648,0.004183903438232353
21:46,0,0,0,0,2,-0.0019656470582415622,0.004276879070193073
21:47,0,0,0,0,2,-0.00196564705823896,0.004369854702153792
21:48,0,0,0,0,2,-0.001965647058236358,0.004462830334114511
21:49,0,0,0,0,2,-0.0019656470582337564,0.004555805966075231
22:0,0,0,0,0,2,-0.002059249299234816,0.0
22:1,0,0,0,0,2,-0.002059249299232087,9.29756319660183e-05
22:2,0,0,0,0,2,-0.0020592492992293596,0.0001859512639320366
22:3,268,181,24,63,0,-0.002059249299226633,0.00027892689589805494
22:4,730,456,109,165,0,-0.002059249299223906,0.0003719025278640732
22:5,795,285,216,294,2,-0.002059249299221179,0.0004648781598300915
22:6,817,163,247,407,2,-0.0020592492992184516,0.0005578537917961098
22:7,813,121,337,355,2,-0.0020592492992157247,0.000650829423762128
22:8,846,125,458,263,1,-0.002059249299212998,0.0007438050557281463
22:9,837,87,365,385,2,-0.002059249299210271,0.0008367806876941646
22:10,846,207,376,263,1,-0.0020592492992075437,0.0009297563196601829
22:11,828,260,414,154,1,-0.0020592492992048167,0.0010227319516262013
22:12,839,190,450,199,1,-0.00205924929920209,0.0011157075835922195
22:13,893,142,443,308,1,-0.002059249299199363,0.0012086832155582378
22:14,874,46,239,589,2,-0.0020592492991966358,0.001301658847524256
22:15,864,39,95,730,2,-0.0020592492991939088,0.0013946344794902744
22:16,868,42,143,683,2,-0.0020592492991911822,0.0014876101114562927
22:17,899,67,197,635,2,-0.0020592492991884552,0.001580585743422311
22:18,911,123,348,440,2,-0.002059249299185728,0.0016735613753883292
22:19,891,129,394,368,1,-0.002059249299183001,0.0017665370073543475
22:20,864,151,395,318,1,-0.0020592492991802743,0.0018595126393203658
22:21,892,99,349,444,2,-0.0020592492991775473,0.001952488271286384
22:22,910,108,341,461,2,-0.0020592492991748203,0.0020454639032524025
22:23,886,150,429,307,1,-0.002059249299172093,0.002138439535218421
22:24,827,103,420,304,1,-0.002059249299169366,0.0022314151671844395
22:25,813,148,363,302,1,-0.0020592492991666394,0.002324390799150458
22:26,895,327,358,210,1,-0.0020592492991639124,0.0024173664311164765
22:27,822,426,225,171,0,-0.002059249299161185,0.002510342063082495
22:28,756,434,178,144,0,-0.002059249299158458,0.0026033176950485135
22:29,831,605,156,70,0,-0.0020592492991557314,0.002696293327014532
22:30,868,619,160,89,0,-0.0020592492991530044,0.0027892689589805505
22:31,847,478,186,183,0,-0.002059249299150277,0.002882244590946569
22:32,877,307,332,238,1,-0.00205924929914755,0.0029752202229125875
22:33,891,169,324,398,2,-0.0020592492991448235,0.003068195854878606
22:34,913,140,319,454,2,-0.0020592492991420965,0.0031611714868446245
22:35,887,78,324,485,2,-0.0020592492991393695,0.003254147118810643
22:36,870,76,215,579,2,-0.002059249299136642,0.0033471227507766614
22:37,904,53,174,677,2,-0.0020592492991339155,0.00344009838274268
22:38,912,57,139,716,2,-0.002059249299131188,0.0035330740147086984
22:39,903,67,155,681,2,-0.0020592492991284616,0.003626049646674717
22:40,864,115,118,631,2,-0.002059249299125734,0.0037190252786407354
22:41,217,44,32,141,2,-0.0020592492991230076,0.003812000910606754
22:42,0,0,0,0,2,-0.0020592492991202806,0.0039049765425727724
22:43,0,0,0,0,2,-0.0020592492991175536,0.0039979521745387905
22:44,0,0,0,0,2,-0.002059249299114826,0.0040909278065048085
22:45,0,0,0,0,2,-0.002059249299112099,0.004183903438470827
22:46,0,0,0,0,2,-0.0020592492991093727,0.004276879070436845
22:47,0,0,0,0,2,-0.0020592492991066457,0.004369854702402863
22:48,0,0,0,0,2,-0.0020592492991039183,0.004462830334368881
22:49,0,0,0,0,2,-0.0020592492991011913,0.004555805966334899
23:0,0,0,0,0,2,-0.0021528515401082605,0.0
23:1,0,0,0,0,2,-0.0021528515401054073,9.297563197156407e-05
23:2,0,0,0,0,2,-0.002152851540102555,0.00018595126394312816
23:3,183,97,32,54,0,-0.002152851540099703,0.00027892689591469224
23:4,771,485,130,156,0,-0.0021528515400968517,0.0003719025278862563
23:5,813,324,209,280,0,-0.0021528515400939994,0.0004648781598578204
23:6,830,111,182,537,2,-0.002152851540091148,0.0005578537918293845
23:7,850,92,347,411,2,-0.002152851540088296,0.0006508294238009486
23:8,824,110,399,315,1,-0.0021528515400854437,0.0007438050557725126
23:9,813,204,319,290,1,-0.0021528515400825923,0.0008367806877440767
23:10,820,217,308,295,1,-0.0021528515400797404,0.0009297563197156408
23:11,783,247,329,207,1,-0.002152851540076888,0.001022731951687205
23:12,777,168,335,274,1,-0.0021528515400740366,0.001115707583658769
23:13,789,167,303,319,2,-0.0021528515400711843,0.001208683215630333
23:14,787,212,274,301,2,-0.002152851540068333,0.001301658847601897
23:15,720,95,182,443,2,-0.002152851540065481,0.0013946344795734609
23:16,725,88,217,420,2,-0.0021528515400626286,0.0014876101115450248
23:17,726,204,294,228,1,-0.002152851540059777,0.0015805857435165888
23:18,721,158,319,244,1,-0.002152851540056925,0.0016735613754881528
23:19,732,163,378,191,1,-0.002152851540054073,0.0017665370074597168
23:20,769,253,368,148,1,-0.0021528515400512215,0.0018595126394312807
23:21,761,160,332,269,1,-0.002152851540048369,0.0019524882714028447
23:22,739,173,318,248,1,-0.0021528515400455178,0.0020454639033744087
23:23,765,155,337,273,1,-0.002152851540042666,0.0021384395353459726
23:24,788,117,323,348,2,-0.0021528515400398135,0.0022314151673175366
23:25,752,193,260,299,2,-0.002152851540036962,0.0023243907992891006
23:26,688,348,219,121,0,-0.0021528515400341098,0.0024173664312606646
23:27,715,330,234,151,0,-0.002152851540031258,0.0025103420632322285
23:28,750,346,259,145,0,-0.0021528515400284064,0.0026033176952037925
23:29,771,413,255,103,0,-0.002152851540025554,0.0026962933271753565
23:30,774,517,193,64,0,-0.0021528515400227027,0.0027892689591469204
23:31,720,542,149,29,0,-0.0021528515400198508,0.0028822445911184844
23:32,808,559,170,79,0,-0.0021528515400169985,0.0029752202230900484
23:33,820,373,271,176,0,-0.002152851540014147,0.0030681958550616124
23:34,805,169,315,321,2,-0.0021528515400112947,0.0031611714870331763
23:35,809,94,253,462,2,-0.002152851540008443,0.0032541471190047403
23:36,852,56,190,606,2,-0.0021528515400055914,0.0033471227509763043
23:37,820,25,91,704,2,-0.002152851540002739,0.0034400983829478682
23:38,797,53,101,643,2,-0.0021528515399998876,0.003533074014919432
23:39,809,65,125,619,2,-0.0021528515399970357,0.003626049646890996
23:40,723,127,106,490,2,-0.0021528515399941834,0.00371902527886256
23:41,14,3,2,9,2,-0.002152851539991332,0.003812000910834124
23:42,0,0,0,0,2,-0.0021528515399884796,0.003904976542805688
23:43,0,0,0,0,2,-0.0021528515399856277,0.0039979521747772525
23:44,0,0,0,0,2,-0.0021528515399827763,0.0040909278067488165
23:45,0,0,0,0,2,-0.002152851539979924,0.0041839034387203804
23:46,0,0,0,0,2,-0.002152851539977072,0.004276879070691944
23:47,0,0,0,0,2,-0.0021528515399742206,0.004369854702663508
23:48,0,0,0,0,2,-0.0021528515399713683,0.004462830334635072
23:49,0,0,0,0,2,-0.002152851539968517,0.004555805966606636
24:0,0,0,0,0,2,-0.0022464537809815904,0.0
24:1,0,0,0,0,2,-0.00224645378097861,9.297563197735632e-05
24:2,0,0,0,0,2,-0.002246453780975633,0.00018595126395471264
24:3,44,30,5,9,0,-0.0022464537809726557,0.00027892689593206896
24:4,705,524,86,95,0,-0.0022464537809696794,0.0003719025279094253
24:5,771,345,189,237,0,-0.002246453780966703,0.0004648781598867816
24:6,841,40,121,680,2,-0.0022464537809637262,0.0005578537918641379
24:7,825,78,244,503,2,-0.0022464537809607494,0.0006508294238414942
24:8,802,210,400,192,1,-0.0022464537809577722,0.0007438050558188506
24:9,801,282,373,146,1,-0.0022464537809547954,0.0008367806877962069
24:10,763,278,268,217,0,-0.0022464537809518187,0.0009297563197735632
24:11,749,319,249,181,0,-0.002246453780948842,0.0010227319517509194
24:12,746,347,288,111,0,-0.0022464537809458655,0.0011157075837282756
24:13,747,287,360,100,1,-0.0022464537809428883,0.001208683215705632
24:14,724,279,371,74,1,-0.0022464537809399115,0.0013016588476829883
24:15,759,242,348,169,1,-0.0022464537809369347,0.0013946344796603445
24:16,749,110,289,350,2,-0.002246453780933958,0.0014876101116377007
24:17,737,182,342,213,1,-0.002246453780930981,0.001580585743615057
24:18,757,283,362,112,1,-0.002246453780928005,0.0016735613755924131
24:19,783,279,370,134,1,-0.002246453780925028,0.0017665370075697693
24:20,752,186,326,240,1,-0.002246453780922051,0.0018595126395471256
24:21,756,99,306,351,2,-0.002246453780919074,0.0019524882715244818
24:22,815,139,247,429,2,-0.0022464537809160972,0.002045463903501838
24:23,821,174,340,307,1,-0.0022464537809131204,0.002138439535479194
